country,iso_code,entity_type,year,population,gdp,primary_energy_consumption,energy_per_capita,fossil_share_energy,renewables_share_energy,low_carbon_share_energy,nuclear_share_energy,solar_share_energy,wind_share_energy,hydro_share_energy,greenhouse_gas_emissions
Kosovo,,Region,2012,1806538,,27.09672165,14999.25391,,,,,,,,5.900000095
Kosovo,,Region,2013,1817171,,25.83446121,14216.85742,,,,,,,,6.449999809
Kosovo,,Region,2014,1808983,,23.90398598,13214.04688,,,,,,,,5.340000153
Kosovo,,Region,2015,1779019,,27.41145325,15408.18457,,,,,,,,6.039999962
Kosovo,,Region,2016,1761765,,28.28690147,16056.00195,,,,,,,,5.800000191
Kosovo,,Region,2017,1768125,,25.39790535,14364.31543,,,,,,,,5.800000191
Kosovo,,Region,2018,1767748,,25.75888443,14571.58203,,,,,,,,5.679999828
Kosovo,,Region,2019,1755048,,28.32516098,16139.25098,,,,,,,,6.099999905
Kosovo,,Region,2020,1751413,,28.37125397,16199.06543,,,,,,,,6.420000076
Kosovo,,Region,2021,1741449,,30.94878387,17771.85742,,,,,,,,6.53000021
Kosovo,,Region,2022,1717950,,30.3024025,17638.69922,,,,,,,,6.53000021
Kosovo,,Region,2023,1700039,,26.8106041,15770.58203,,,,,,,,5.610000134
Kosovo,,Region,2024,1684796,,,,,,,,,,,6.260000229
Kosovo,,Region,2025,1674131,,,,,,,,,,,4.820000172
Low-income countries,,Region,1990,292663595,,588.2894287,2010.121704,,,,,,,,
Low-income countries,,Region,1991,300360059,,564.6750488,1879.993774,,,,,,,,
Low-income countries,,Region,1992,309369865,,574.6434937,1857.464355,,,,,,,,
Low-income countries,,Region,1993,319277771,,603.0709839,1888.859863,,,,,,,,
Low-income countries,,Region,1994,328801392,,598.0449829,1818.863892,,,,,,,,
Low-income countries,,Region,1995,338406194,,638.9313354,1888.060425,,,,,,,,
Low-income countries,,Region,1996,348513467,,640.1331177,1836.75293,,,,,,,,
Low-income countries,,Region,1997,358535391,,649.3433838,1811.099854,,,,,,,,
Low-income countries,,Region,1998,368772687,,638.4048462,1731.160889,,,,,,,,
Low-income countries,,Region,1999,379366090,,713.5598755,1880.92688,,,,,,,,
Low-income countries,,Region,2000,389723485,,700.3579102,1797.063599,,,,,,,,29.93000031
Low-income countries,,Region,2001,400384099,,698.7860718,1745.289307,,,,,,,,31.71999931
Low-income countries,,Region,2002,412284807,,716.0203247,1736.712891,,,,,,,,33.36999893
Low-income countries,,Region,2003,424679097,,729.4359131,1717.616699,,,,,,,,35.91999817
Low-income countries,,Region,2004,436967699,,777.256958,1778.751465,,,,,,,,36.61000061
Low-income countries,,Region,2005,449724246,,825.4065552,1835.36145,,,,,,,,40.13999939
Low-income countries,,Region,2006,463303557,,843.3718262,1820.343994,,,,,,,,42.61999893
Low-income countries,,Region,2007,477111736,,847.5396118,1776.396484,,,,,,,,42.85000229
Low-income countries,,Region,2008,490973774,,895.0704346,1823.051392,,,,,,,,46.47000122
Low-income countries,,Region,2009,505164159,,869.4491577,1721.12207,,,,,,,,50.97000122
Low-income countries,,Region,2010,519647365,,887.1283569,1707.173828,,,,,,,,53.13999939
Low-income countries,,Region,2011,534392915,,803.0134277,1502.664795,,,,,,,,46.54999924
Low-income countries,,Region,2012,549004721,,744.2820435,1355.693359,,,,,,,,41.18999863
Low-income countries,,Region,2013,563040135,,727.4830322,1292.0625,,,,,,,,36.93999863
Low-income countries,,Region,2014,577051647,,723.8764648,1254.439697,,,,,,,,34.95999908
Low-income countries,,Region,2015,591583770,,664.8323975,1123.817871,,,,,,,,35.30999756
Low-income countries,,Region,2016,607210136,,684.5869141,1127.429932,,,,,,,,39.09999847
Low-income countries,,Region,2017,623824285,,806.4144897,1292.694946,,,,,,,,39.59999847
Low-income countries,,Region,2018,641385698,,812.3192749,1266.506714,,,,,,,,43.23999786
Low-income countries,,Region,2019,659875267,,842.7467041,1277.130249,,,,,,,,43.63999939
Low-income countries,,Region,2020,678679145,,789.7537231,1163.662842,,,,,,,,40.31999969
Low-income countries,,Region,2021,697273071,,778.9892578,1117.19397,,,,,,,,40.52000046
Low-income countries,,Region,2022,715844683,,797.4302368,1113.971069,,,,,,,,38.81000137
Low-income countries,,Region,2023,735385966,,816.9927368,1110.971313,,,,,,,,44.38999939
Low-income countries,,Region,2024,755559274,,,,,,,,,,,44.62999725
Lower-middle-income countries,,Region,1990,1711864220,,3968.318848,2318.127197,90.83459473,8.685993195,9.165407181,0.479414016,0,0.002131813,8.21427536,
Lower-middle-income countries,,Region,1991,1752608523,,4107.709473,2343.769043,90.66584015,8.937634468,9.334157944,0.39652434,0,0.007674764,8.482380867,
Lower-middle-income countries,,Region,1992,1793067376,,4258.375,2374.910645,91.08479309,8.459228516,8.915204048,0.455975831,0,0.005799223,8.024284363,
Lower-middle-income countries,,Region,1993,1833937911,,4421.895996,2411.148193,91.07698822,8.50424099,8.923008919,0.418767214,0,0.005982732,8.077887535,
Lower-middle-income countries,,Region,1994,1874934474,,4629.031738,2468.90332,90.72523499,8.941020966,9.274762154,0.333740741,0,0.011537486,8.474822998,
Lower-middle-income countries,,Region,1995,1916258972,,4954.479004,2585.495605,91.2946701,8.246984482,8.705330849,0.458346784,5.69E-05,0.027968558,7.794411182,
Lower-middle-income countries,,Region,1996,1957849353,,5187.45459,2649.567871,91.68057251,7.84993124,8.319430351,0.469499528,0.000326002,0.047248404,7.361199379,
Lower-middle-income countries,,Region,1997,1999733954,,5417.036133,2708.878418,92.22809601,7.230107307,7.771903038,0.54179585,0.000312053,0.050870955,6.702858925,
Lower-middle-income countries,,Region,1998,2042077792,,5690.422852,2786.584717,91.53475952,7.888421535,8.465236664,0.576815248,0.000297154,0.052903794,7.272236824,
Lower-middle-income countries,,Region,1999,2084331968,,5927.584961,2843.877686,91.60314178,7.794134617,8.396860123,0.602725685,0.000285216,0.068779148,7.074923038,
Lower-middle-income countries,,Region,2000,2126916405,,6201.630371,2915.784668,92.0703125,7.178190708,7.9296875,0.751496792,0.000346776,0.077779174,6.367777824,643.3099976
Lower-middle-income countries,,Region,2001,2169845903,,6303.018066,2904.822998,92.08117676,6.996151447,7.918821812,0.922670364,0.000568714,0.108800858,6.204041958,673.2399902
Lower-middle-income countries,,Region,2002,2211922405,,6513.202148,2944.588867,92.48173523,6.621234417,7.518268108,0.897033691,0.000666995,0.10533011,5.853951454,708.2399902
Lower-middle-income countries,,Region,2003,2253565571,,6709.92041,2977.468506,92.43812561,6.744869709,7.561877728,0.817008376,0.000836173,0.126208127,5.964736938,738.8399658
Lower-middle-income countries,,Region,2004,2295613093,,7254.05957,3159.966064,91.56376648,7.548306942,8.436231613,0.887925267,0.000927871,0.222481564,6.673116684,785.4000244
Lower-middle-income countries,,Region,2005,2337232229,,7613.334473,3257.414551,92.14805603,7.133580685,7.851945877,0.718365312,0.001021533,0.238474116,6.300462723,809
Lower-middle-income countries,,Region,2006,2379086325,,7877.088379,3310.972168,91.57242584,7.74022007,8.427575111,0.687355399,0.000698673,0.347097427,6.733121395,849.6199951
Lower-middle-income countries,,Region,2007,2421832593,,8457.615234,3492.237793,91.60045624,7.763277531,8.399542809,0.636265516,0.002426226,0.400580972,6.68086338,895.2099609
Lower-middle-income countries,,Region,2008,2464297892,,8901.775391,3612.296875,92.2209549,7.273851871,7.779043674,0.50519222,0.002652368,0.466444135,6.064987183,941.3499756
Lower-middle-income countries,,Region,2009,2507036280,,9404.334961,3751.17627,92.57017517,6.887531281,7.429822445,0.542291164,0.003362699,0.498143017,5.657648563,997.9799805
Lower-middle-income countries,,Region,2010,2550520230,,9815.037109,3848.249023,92.46833801,6.849232197,7.531665802,0.682433367,0.005600982,0.577525795,5.482823372,1065.5
Lower-middle-income countries,,Region,2011,2594096178,,10328.80859,3981.659912,91.53431702,7.554783821,8.465680122,0.91089654,0.0311809,0.664061844,6.025930882,1137.650024
Lower-middle-income countries,,Region,2012,2637381315,,10725.25,4066.628418,92.31062317,6.824642658,7.689377308,0.864734709,0.068552636,0.718312979,5.189461231,1223.359985
Lower-middle-income countries,,Region,2013,2680848784,,11098.92285,4140.078125,91.38084412,7.749593735,8.61915493,0.869560659,0.088399701,0.77127707,6.046653748,1279.660034
Lower-middle-income countries,,Region,2014,2724066420,,11718.11035,4301.697754,91.42557526,7.716209888,8.574428558,0.858218312,0.12145339,0.8116166,5.870653152,1404.48999
Lower-middle-income countries,,Region,2015,2765984952,,12190.25781,4407.203125,91.88204956,7.229561329,8.117954254,0.888392985,0.166408315,0.812485218,5.410289764,1500.02002
Lower-middle-income countries,,Region,2016,2807490854,,12787.2793,4554.700195,91.85506439,7.292918205,8.144936562,0.852018654,0.289920926,1.011936426,5.16117239,1613.780029
Lower-middle-income countries,,Region,2017,2848767185,,13358.19336,4689.11377,91.34668732,7.797447681,8.653312683,0.855864942,0.484461874,1.153250098,5.426708221,1670.210083
Lower-middle-income countries,,Region,2018,2889324239,,14055.02051,4864.466309,91.15213013,7.989274025,8.847868919,0.858594418,0.739353716,1.278892398,5.149458408,1784.199951
Lower-middle-income countries,,Region,2019,2929401303,,14480.91504,4943.301758,90.76103973,8.30563736,9.238960266,0.93332243,1.002378464,1.344296813,5.136065483,1825.409912
Lower-middle-income countries,,Region,2020,2969245757,,13825.93066,4656.37793,89.79454041,9.233193398,10.20546055,0.972267568,1.44588244,1.352548957,5.558605194,1779.790039
Lower-middle-income countries,,Region,2021,3007019418,,14887.33105,4950.859863,89.65331268,9.35532093,10.34668636,0.991365314,1.78055191,1.453682423,5.234248638,1890.52002
Lower-middle-income countries,,Region,2022,3044254723,,15482.0625,5085.666016,88.75411987,10.15368652,11.24588394,1.092197418,2.151575089,1.545106053,5.493242264,1970.719971
